city,prop_id,facility_type,floor_area,site_eui
San Francisco,388,Office,280804,57.6
San Francisco,389,Office,54952,26.3
San Francisco,390,Office,55507,46.4
San Francisco,391,Multifamily Housing,68812,38.6
San Francisco,392,Multifamily Housing,70835,72.7
San Francisco,393,Multifamily Housing,70522,44.9
San Francisco,394,Office,65890,6.4
San Francisco,395,Multifamily Housing,99222,59.4
San Francisco,396,Office,181110,43.7
San Francisco,397,Office,10000,21
San Francisco,398,Office,16920,37.3
San Francisco,399,Office,25250,20.8
San Francisco,400,Office,159330,37.9
San Francisco,401,Multifamily Housing,57334,29.6
San Francisco,402,Office,445438,43.1
San Francisco,403,Office,88443,32.4
San Francisco,404,Multifamily Housing,103680,51.9
San Francisco,405,Multifamily Housing,239517,24.8
San Francisco,406,Multifamily Housing,71003,48.7
San Francisco,407,Office,61921,24.1
San Francisco,408,Office,59445,26
San Francisco,409,Office,38597,38.8
San Francisco,410,Multifamily Housing,79295,41.1
San Francisco,411,Office,448770,140.2
San Francisco,412,Multifamily Housing,89630,42.1
San Francisco,413,Office,46314,43.2
San Francisco,414,Office,105415,34.7
San Francisco,415,Office,119679,50.5
San Francisco,416,Multifamily Housing,182596,33.3
San Francisco,417,Office,469669,64.6
San Francisco,418,Multifamily Housing,199037,38.5
San Francisco,419,Office,86623,141.6
San Francisco,420,Multifamily Housing,84692,32.1
San Francisco,421,Office,47169,61
San Francisco,422,Office,261732,34.2
San Francisco,423,Office,142446,47.8
San Francisco,424,Office,165989,33
San Francisco,425,Office,75656,31.9
San Francisco,426,Office,405330,20.8
San Francisco,427,Office,298124,41.9
San Francisco,428,Office,44107,50.3
San Francisco,429,Office,45098,102.1
San Francisco,430,Office,15237,58.2
San Francisco,431,Multifamily Housing,138202,52.1
San Francisco,432,Multifamily Housing,282936,56.1
San Francisco,433,Office,14400,36.8
San Francisco,434,Office,182927,36.6
San Francisco,435,Office,317443,131
San Francisco,436,Office,22687,30.6
San Francisco,437,Multifamily Housing,50212,20.6
San Francisco,438,Multifamily Housing,240067,35.9
San Francisco,439,Office,24178,16
San Francisco,440,Office,747573,35
San Francisco,441,Office,231360,44.2
San Francisco,442,Office,18909,68.6
San Francisco,443,Multifamily Housing,296800,22.1
San Francisco,444,Multifamily Housing,141365,30.9
San Francisco,445,Multifamily Housing,196908,38.5
San Francisco,446,Office,146611,71
