city,prop_id,facility_type,floor_area,site_eui
Denver,147,Multifamily Housing,49791,99.5
Denver,148,Multifamily Housing,49882,63.9
Denver,149,Multifamily Housing,49932,51.3
Denver,150,Multifamily Housing,50363,77.2
Denver,151,Multifamily Housing,50430,48.3
Denver,152,Multifamily Housing,50485,73.2
Denver,153,Multifamily Housing,50495,106.1
Denver,154,Multifamily Housing,50987,72.8
Denver,155,Multifamily Housing,51450,31
Denver,156,Multifamily Housing,51730,62.9
Denver,157,Multifamily Housing,51860,74.2
Denver,158,Multifamily Housing,51974,97.6
Denver,159,Multifamily Housing,52000,43.5
Denver,160,Multifamily Housing,52000,56.9
Denver,161,Multifamily Housing,52486,63.5
Denver,162,Multifamily Housing,52900,76.3
Denver,163,Multifamily Housing,53345,45.8
Denver,164,Multifamily Housing,53677,56.5
Denver,165,Multifamily Housing,54602,54
Denver,166,Multifamily Housing,54682,52.4
Denver,167,Multifamily Housing,54965,82
Denver,168,Multifamily Housing,55127,43.1
Denver,169,Multifamily Housing,55205,50.7
Denver,170,Multifamily Housing,55482,43.3
Denver,171,Multifamily Housing,55652,134.6
Denver,172,Multifamily Housing,56000,53.8
Denver,173,Multifamily Housing,56118,68.5
Denver,174,Multifamily Housing,56405,67.1
Denver,175,Multifamily Housing,56804,157.4
Denver,176,Multifamily Housing,56969,93.2
Denver,177,Multifamily Housing,56976,68
Denver,178,Multifamily Housing,57006,80.7
Denver,179,Multifamily Housing,57654,68.5
Denver,180,Multifamily Housing,57993,75.4
Denver,181,Multifamily Housing,58069,69.6
Denver,182,Multifamily Housing,58800,54.8
Denver,183,Multifamily Housing,59216,32.7
Denver,184,Multifamily Housing,59348,49.5
Denver,185,Multifamily Housing,59348,56.5
Denver,186,Multifamily Housing,59348,57.2
Denver,187,Multifamily Housing,59348,49.1
Denver,188,Multifamily Housing,59348,43.3
Denver,189,Multifamily Housing,59348,57.6
Denver,190,Multifamily Housing,59348,58.9
Denver,191,Multifamily Housing,59348,51.3
Denver,192,Multifamily Housing,59348,59.6
Denver,193,Multifamily Housing,59588,62
Denver,194,Multifamily Housing,59588,58.5
Denver,195,Multifamily Housing,59588,45.4
Denver,196,Multifamily Housing,59588,63.7
Denver,197,Multifamily Housing,59588,65.8
Denver,198,Multifamily Housing,59588,58.8
Denver,199,Multifamily Housing,59800,59.3
Denver,200,Multifamily Housing,59913,47.4
Denver,201,Multifamily Housing,59954,71.7
Denver,202,Multifamily Housing,59983,58.1
Denver,203,Multifamily Housing,60000,141.9
Denver,204,Multifamily Housing,60000,74.6
Denver,205,Multifamily Housing,60000,51.4
Denver,206,Multifamily Housing,60482,49.1
Denver,207,Multifamily Housing,60499,41.9
Denver,208,Multifamily Housing,60579,67.8
Denver,209,Multifamily Housing,61000,50.3
Denver,210,Multifamily Housing,61030,61
Denver,211,Multifamily Housing,61030,50.8
Denver,212,Multifamily Housing,61030,62.1
Denver,213,Multifamily Housing,61030,47.4
Denver,214,Multifamily Housing,61030,47.8
Denver,215,Multifamily Housing,61030,67
Denver,216,Multifamily Housing,61030,59.5
Denver,217,Multifamily Housing,61030,53.7
Denver,218,Multifamily Housing,61030,61
Denver,219,Multifamily Housing,61030,47.2
Denver,220,Multifamily Housing,61030,60.2
Denver,221,Multifamily Housing,61030,59.4
Denver,222,Multifamily Housing,61030,59.4
Denver,223,Multifamily Housing,61030,54.9
Denver,224,Multifamily Housing,61030,58.6
Denver,225,Multifamily Housing,61030,49
Denver,226,Multifamily Housing,61030,61.5
Denver,227,Multifamily Housing,61030,59.9
Denver,228,Multifamily Housing,61030,59.3
Denver,229,Multifamily Housing,61030,54.5
Denver,230,Multifamily Housing,61030,59.1
Denver,231,Multifamily Housing,61030,56.7
Denver,232,Multifamily Housing,61030,49.9
Denver,233,Multifamily Housing,61030,59.9
Denver,234,Multifamily Housing,61500,44.5
Denver,235,Multifamily Housing,62976,114.8
Denver,236,Multifamily Housing,63358,49.1
Denver,237,Multifamily Housing,63358,50.6
Denver,238,Multifamily Housing,63358,52.9
Denver,239,Multifamily Housing,63358,55
Denver,240,Multifamily Housing,63380,43.1
Denver,241,Multifamily Housing,65000,49
Denver,242,Multifamily Housing,65216,85.7
Denver,243,Multifamily Housing,65487,119.8
Denver,244,Multifamily Housing,65700,74.6
Denver,245,Multifamily Housing,66000,73.3
Denver,246,Multifamily Housing,67676,60.8
Denver,247,Multifamily Housing,67800,55.7
Denver,248,Multifamily Housing,67873,72.6
