city,prop_id,facility_type,floor_area,site_eui
Los Angeles,588,Multifamily Housing,44186,50.4
Los Angeles,589,Multifamily Housing,26734,32.7
Los Angeles,590,Multifamily Housing,25996,2.5
Los Angeles,591,Office,12000,64.2
Los Angeles,592,Multifamily Housing,23521,30
Los Angeles,593,Multifamily Housing,21325,66.4
Los Angeles,594,Multifamily Housing,32099,25.1
Los Angeles,595,Multifamily Housing,17944,35
Los Angeles,596,Multifamily Housing,70506,39.9
Los Angeles,597,Multifamily Housing,25874,18
Los Angeles,598,Multifamily Housing,37949,34
Los Angeles,599,Multifamily Housing,41236,23.2
Los Angeles,600,Multifamily Housing,126863,2.8
Los Angeles,601,Multifamily Housing,33180,49.4
Los Angeles,602,Multifamily Housing,67676,31.6
Los Angeles,603,Multifamily Housing,20786,46.5
Los Angeles,604,Multifamily Housing,21935,54
Los Angeles,605,Multifamily Housing,20674,48.8
Los Angeles,606,Multifamily Housing,31560,19.3
Los Angeles,607,Multifamily Housing,40976,74.5
Los Angeles,608,Office,33411,73.9
Los Angeles,609,Multifamily Housing,27000,21.6
Los Angeles,610,Multifamily Housing,192306,47.8
Los Angeles,611,Office,24786,34.5
Los Angeles,612,Multifamily Housing,33000,42.4
Los Angeles,613,Multifamily Housing,49000,38.2
Los Angeles,614,Office,342475,62.5
Los Angeles,615,Multifamily Housing,27358,27.4
Los Angeles,616,Multifamily Housing,67532,21.7
Los Angeles,617,Office,275563,60.6
Los Angeles,618,Multifamily Housing,127000,37.3
Los Angeles,619,Office,297632,43.2
Los Angeles,620,Multifamily Housing,21508,31.9
Los Angeles,621,Multifamily Housing,29570,52.5
Los Angeles,622,Multifamily Housing,30240,30.9
Los Angeles,623,Multifamily Housing,52000,8.1
Los Angeles,624,Multifamily Housing,29832,19.9
Los Angeles,625,Multifamily Housing,31275,35.7
Los Angeles,626,Multifamily Housing,20000,54.7
Los Angeles,627,Multifamily Housing,22584,18.3
Los Angeles,628,Multifamily Housing,23948,7.9
Los Angeles,629,Multifamily Housing,39097,35.1
Los Angeles,630,Multifamily Housing,35825,43.3
Los Angeles,631,Multifamily Housing,27925,33.1
Los Angeles,632,Multifamily Housing,45758,45.5
Los Angeles,633,Multifamily Housing,26255,24.2
Los Angeles,634,Multifamily Housing,20800,24.7
Los Angeles,635,Multifamily Housing,46350,39
Los Angeles,636,Multifamily Housing,21599,68.6
Los Angeles,637,Multifamily Housing,46416,42.9
Los Angeles,638,Multifamily Housing,21229,72.5
Los Angeles,639,Multifamily Housing,35796,37.9
Los Angeles,640,Office,29390,125.1
Los Angeles,641,Multifamily Housing,59384,39.2
Los Angeles,642,Multifamily Housing,24564,53.7
Los Angeles,643,Multifamily Housing,37453,4.2
Los Angeles,644,Multifamily Housing,63427,36.3
Los Angeles,645,Office,125659,58.2
Los Angeles,646,Multifamily Housing,21432,27.7
Los Angeles,647,Multifamily Housing,91152,20.7
Los Angeles,648,Multifamily Housing,17000,52
Los Angeles,649,Multifamily Housing,20496,44.1
Los Angeles,650,Office,70922,66.6
Los Angeles,651,Multifamily Housing,57560,35.7
Los Angeles,652,Multifamily Housing,192306,45.2
Los Angeles,653,Multifamily Housing,23955,18.4
Los Angeles,654,Multifamily Housing,42399,44.4
Los Angeles,655,Multifamily Housing,23925,5.2
Los Angeles,656,Multifamily Housing,31000,31.8
Los Angeles,657,Multifamily Housing,23493,32.3
Los Angeles,658,Multifamily Housing,267395,29.7
Los Angeles,659,Multifamily Housing,35648,46.9
Los Angeles,660,Multifamily Housing,23191,42.1
Los Angeles,661,Multifamily Housing,23480,67.8
Los Angeles,662,Multifamily Housing,28742,61.5
Los Angeles,663,Multifamily Housing,31312,45.6
Los Angeles,664,Office,50961,77.5
Los Angeles,665,Multifamily Housing,72395,30.7
Los Angeles,666,Multifamily Housing,22580,55.5
Los Angeles,667,Multifamily Housing,38637,31.2
Los Angeles,668,Multifamily Housing,62437,46.7
Los Angeles,669,Office,23000,12.8
Los Angeles,670,Office,139936,92.6
Los Angeles,671,Multifamily Housing,64037,80.6
Los Angeles,672,Multifamily Housing,199676,13.1
Los Angeles,673,Multifamily Housing,33714,45.4
Los Angeles,674,Multifamily Housing,27200,44.2
Los Angeles,675,Multifamily Housing,59154,4.2
Los Angeles,676,Multifamily Housing,51230,62.4
Los Angeles,677,Multifamily Housing,39530,31.2
Los Angeles,678,Multifamily Housing,22470,35.7
Los Angeles,679,Multifamily Housing,30506,47.5
Los Angeles,680,Multifamily Housing,20800,44.5
Los Angeles,681,Multifamily Housing,35584,43.2
Los Angeles,682,Multifamily Housing,15000,65.8
Los Angeles,683,Multifamily Housing,27043,42.5
Los Angeles,684,Multifamily Housing,47595,53.8
Los Angeles,685,Multifamily Housing,34776,41.8
Los Angeles,686,Office,52797,43.9
Los Angeles,687,Office,335070,41.1
Los Angeles,688,Multifamily Housing,32730,50.6
Los Angeles,689,Office,648561,40.5
Los Angeles,690,Office,21106,71.4
Los Angeles,691,Multifamily Housing,274127,34
Los Angeles,692,Multifamily Housing,29447,41
Los Angeles,693,Multifamily Housing,49000,2.2
Los Angeles,694,Multifamily Housing,33468,39.4
Los Angeles,695,Multifamily Housing,80000,39.7
Los Angeles,696,Multifamily Housing,29188,39.3
Los Angeles,697,Office,47000,56.3
Los Angeles,698,Office,21840,34.6
Los Angeles,699,Office,213459,42.7
Los Angeles,700,Office,88862,42
Los Angeles,701,Multifamily Housing,567800,28.4
Los Angeles,702,Office,36015,106.5
Los Angeles,703,Office,890000,93.5
Los Angeles,704,Office,60000,63.5
Los Angeles,705,Office,76693,16.8
Los Angeles,706,Office,358204,49.7
Los Angeles,707,Multifamily Housing,22401,45.1
Los Angeles,708,Office,8800,50.2
Los Angeles,709,Multifamily Housing,58952,33.9
Los Angeles,710,Office,57209,41.7
Los Angeles,711,Multifamily Housing,59100,29.3
Los Angeles,712,Multifamily Housing,54072,60.8
Los Angeles,713,Office,810474,63
Los Angeles,714,Multifamily Housing,25575,15.4
Los Angeles,715,Office,68016,42.2
Los Angeles,716,Multifamily Housing,24510,31.8
Los Angeles,717,Multifamily Housing,35215,58.2
Los Angeles,718,Multifamily Housing,28359,30.8
Los Angeles,719,Multifamily Housing,21064,29.5
Los Angeles,720,Office,200000,19
Los Angeles,721,Multifamily Housing,20253,5.5
Los Angeles,722,Multifamily Housing,36751,4.3
Los Angeles,723,Multifamily Housing,22539,25.9
Los Angeles,724,Multifamily Housing,86960,3.8
Los Angeles,725,Multifamily Housing,64995,19.7
Los Angeles,726,Office,27750,41.5
Los Angeles,727,Multifamily Housing,22122,4
Los Angeles,728,Office,73773,31.7
Los Angeles,729,Multifamily Housing,24337,41.9
Los Angeles,730,Multifamily Housing,27193,22.6
Los Angeles,731,Multifamily Housing,47062,27.3
Los Angeles,732,Multifamily Housing,30289,3.9
Los Angeles,733,Office,81831,35.9
Los Angeles,734,Multifamily Housing,60000,21.8
Los Angeles,735,Multifamily Housing,30289,4
Los Angeles,736,Multifamily Housing,31868,23.4
Los Angeles,737,Office,205298,57.5
Los Angeles,738,Office,23400,46.4
Los Angeles,739,Office,31000,49.2
Los Angeles,740,Multifamily Housing,27015,4.4
Los Angeles,741,Multifamily Housing,21244,46.5
Los Angeles,742,Multifamily Housing,159159,17.3
Los Angeles,743,Multifamily Housing,34608,25.2
Los Angeles,744,Office,57082,58
Los Angeles,745,Multifamily Housing,21927,23
Los Angeles,746,Multifamily Housing,30468,22.4
Los Angeles,747,Office,77970,46.8
Los Angeles,748,Multifamily Housing,32443,35.2
Los Angeles,749,Office,30932,12.6
Los Angeles,750,Office,530000,59
Los Angeles,751,Office,36500,94.2
Los Angeles,752,Multifamily Housing,47422,20.8
Los Angeles,753,Office,398836,37.7
Los Angeles,754,Office,13440,127.3
Los Angeles,755,Office,20000,35.5
Los Angeles,756,Multifamily Housing,40400,26.1
Los Angeles,757,Office,8184,29
Los Angeles,758,Office,10800,29.8
Los Angeles,759,Office,22809,105.7
Los Angeles,760,Office,12118,82
Los Angeles,761,Office,38788,28.2
Los Angeles,762,Multifamily Housing,21507,56.7
Los Angeles,763,Office,96966,28.6
Los Angeles,764,Office,22100,89.1
Los Angeles,765,Multifamily Housing,59667,29.7
Los Angeles,766,Multifamily Housing,20808,17.3
Los Angeles,767,Office,41172,21.6
Los Angeles,768,Multifamily Housing,32566,44.5
Los Angeles,769,Multifamily Housing,192306,48.1
Los Angeles,770,Multifamily Housing,27310,16.5
Los Angeles,771,Multifamily Housing,39348,22.5
Los Angeles,772,Office,7500,39.6
Los Angeles,773,Multifamily Housing,36929,32.3
Los Angeles,774,Multifamily Housing,32781,24.1
Los Angeles,775,Multifamily Housing,140756,29.8
Los Angeles,776,Multifamily Housing,33728,3.4
Los Angeles,777,Multifamily Housing,61980,40.6
Los Angeles,778,Office,541704,43.7
Los Angeles,779,Multifamily Housing,65970,35.5
Los Angeles,780,Multifamily Housing,123879,64.4
Los Angeles,781,Multifamily Housing,42300,29.2
Los Angeles,782,Multifamily Housing,91635,32.3
Los Angeles,783,Multifamily Housing,39880,57.8
Los Angeles,784,Multifamily Housing,204464,23.1
Los Angeles,785,Multifamily Housing,166141,80.6
Los Angeles,786,Office,24500,104.4
Los Angeles,787,Multifamily Housing,59141,54.2
Los Angeles,788,Multifamily Housing,32360,26
Los Angeles,789,Multifamily Housing,42284,45.6
Los Angeles,790,Office,21000,44.2
Los Angeles,791,Multifamily Housing,64344,46.4
Los Angeles,792,Multifamily Housing,62000,38.2
Los Angeles,793,Multifamily Housing,54780,26.1
Los Angeles,794,Multifamily Housing,27475,51.9
Los Angeles,795,Multifamily Housing,29763,6.2
Los Angeles,796,Multifamily Housing,26838,59.9
Los Angeles,797,Office,44958,57.3
Los Angeles,798,Multifamily Housing,26155,31.7
Los Angeles,799,Multifamily Housing,56000,43.6
Los Angeles,800,Office,15156,50.4
Los Angeles,801,Multifamily Housing,31789,27.3
Los Angeles,802,Multifamily Housing,43319,45.6
Los Angeles,803,Multifamily Housing,25528,37.7
Los Angeles,804,Multifamily Housing,38386,22.3
Los Angeles,805,Multifamily Housing,49744,33.2
Los Angeles,806,Multifamily Housing,29631,39.6
Los Angeles,807,Multifamily Housing,53055,24.3
Los Angeles,808,Multifamily Housing,62962,31.6
Los Angeles,809,Multifamily Housing,87442,38.2
Los Angeles,810,Office,20802,49.8
Los Angeles,811,Multifamily Housing,27724,43.6
Los Angeles,812,Multifamily Housing,30214,34.8
Los Angeles,813,Multifamily Housing,66360,44.1
Los Angeles,814,Multifamily Housing,34776,46.7
Los Angeles,815,Multifamily Housing,13988,16.1
Los Angeles,816,Office,7666,65.1
Los Angeles,817,Multifamily Housing,23606,41.2
Los Angeles,818,Multifamily Housing,25537,35.9
Los Angeles,819,Multifamily Housing,22700,51.4
Los Angeles,820,Office,236758,36.5
Los Angeles,821,Multifamily Housing,206192,37.7
Los Angeles,822,Office,31744,340.1
Los Angeles,823,Office,26616,28.1
Los Angeles,824,Office,227837,51.8
Los Angeles,825,Multifamily Housing,42267,33.2
Los Angeles,826,Multifamily Housing,69021,32.3
Los Angeles,827,Multifamily Housing,22500,5.6
Los Angeles,828,Multifamily Housing,43133,36.9
Los Angeles,829,Multifamily Housing,33000,41.2
Los Angeles,830,Multifamily Housing,51870,35.7
Los Angeles,831,Multifamily Housing,38872,38
Los Angeles,832,Multifamily Housing,66927,47.5
Los Angeles,833,Office,21984,24.4
Los Angeles,834,Multifamily Housing,25718,64.9
Los Angeles,835,Multifamily Housing,32580,34
Los Angeles,836,Multifamily Housing,24239,4.6
Los Angeles,837,Multifamily Housing,53620,32.8
Los Angeles,838,Office,22219,67.2
Los Angeles,839,Multifamily Housing,81150,58.3
Los Angeles,840,Multifamily Housing,131053,44.1
Los Angeles,841,Multifamily Housing,71118,38.1
Los Angeles,842,Multifamily Housing,95000,29.8
Los Angeles,843,Multifamily Housing,22549,58.4
Los Angeles,844,Office,351959,54.7
Los Angeles,845,Office,72546,17.6
Los Angeles,846,Office,30426,57.5
Los Angeles,847,Multifamily Housing,72204,25.1
Los Angeles,848,Multifamily Housing,24337,41.9
Los Angeles,849,Multifamily Housing,89925,32.2
Los Angeles,850,Multifamily Housing,54572,44.8
Los Angeles,851,Multifamily Housing,83187,15.6
Los Angeles,852,Office,27022,37.2
Los Angeles,853,Office,9639,28.3
Los Angeles,854,Multifamily Housing,26540,36.7
Los Angeles,855,Multifamily Housing,40065,32.8
Los Angeles,856,Multifamily Housing,37105,46.8
Los Angeles,857,Multifamily Housing,26908,38.4
Los Angeles,858,Multifamily Housing,131170,44.5
Los Angeles,859,Multifamily Housing,54720,75.2
Los Angeles,860,Multifamily Housing,66530,55.1
Los Angeles,861,Multifamily Housing,25700,34.5
Los Angeles,862,Multifamily Housing,89840,43.4
Los Angeles,863,Multifamily Housing,49575,18.2
Los Angeles,864,Office,51295,91.1
Los Angeles,865,Multifamily Housing,23200,22.3
Los Angeles,866,Multifamily Housing,47912,25.8
Los Angeles,867,Office,40315,146.7
Los Angeles,868,Office,40000,60.2
Los Angeles,869,Multifamily Housing,60051,28.2
Los Angeles,870,Multifamily Housing,38000,37.2
Los Angeles,871,Multifamily Housing,50781,2.2
Los Angeles,872,Multifamily Housing,26600,71.8
Los Angeles,873,Multifamily Housing,102368,51.8
Los Angeles,874,Multifamily Housing,35280,47.5
Los Angeles,875,Multifamily Housing,164043,50.6
Los Angeles,876,Office,54000,27.8
Los Angeles,877,Multifamily Housing,142857,31.9
Los Angeles,878,Multifamily Housing,52000,33.7
Los Angeles,879,Multifamily Housing,88823,25.9
Los Angeles,880,Multifamily Housing,33741,36.2
Los Angeles,881,Multifamily Housing,155529,28.4
Los Angeles,882,Multifamily Housing,48960,19.3
Los Angeles,883,Multifamily Housing,20942,28.9
Los Angeles,884,Office,57522,14.8
Los Angeles,885,Multifamily Housing,28094,63.7
Los Angeles,886,Office,305610,51
Los Angeles,887,Office,237759,72.5
Los Angeles,888,Multifamily Housing,309791,28.6
Los Angeles,889,Office,58000,8.4
Los Angeles,890,Office,138466,46.5
Los Angeles,891,Multifamily Housing,49481,32.4
Los Angeles,892,Multifamily Housing,24186,51.1
Los Angeles,893,Multifamily Housing,50336,37.8
Los Angeles,894,Multifamily Housing,53615,29.3
Los Angeles,895,Multifamily Housing,51234,46.7
Los Angeles,896,Office,82180,68.5
Los Angeles,897,Multifamily Housing,32004,51.2
Los Angeles,898,Multifamily Housing,85629,22.3
Los Angeles,899,Multifamily Housing,21295,42.6
Los Angeles,900,Office,35960,39.3
Los Angeles,901,Multifamily Housing,39370,14.5
Los Angeles,902,Multifamily Housing,43507,26.6
Los Angeles,903,Multifamily Housing,83094,46.4
Los Angeles,904,Multifamily Housing,21317,49.9
Los Angeles,905,Multifamily Housing,48822,9.4
Los Angeles,906,Multifamily Housing,24891,16.1
Los Angeles,907,Multifamily Housing,28232,55.8
Los Angeles,908,Multifamily Housing,34320,36.3
Los Angeles,909,Multifamily Housing,18000,51.8
Los Angeles,910,Multifamily Housing,33526,21.2
Los Angeles,911,Multifamily Housing,67769,43.4
Los Angeles,912,Multifamily Housing,81883,56.3
Los Angeles,913,Multifamily Housing,30988,52.7
Los Angeles,914,Multifamily Housing,31386,49.6
Los Angeles,915,Multifamily Housing,149364,65.2
Los Angeles,916,Multifamily Housing,27038,16.1
Los Angeles,917,Multifamily Housing,24872,39.7
Los Angeles,918,Multifamily Housing,24509,20.7
Los Angeles,919,Office,74448,47.6
Los Angeles,920,Multifamily Housing,24806,21
Los Angeles,921,Multifamily Housing,32121,71.1
Los Angeles,922,Multifamily Housing,23198,50.8
Los Angeles,923,Multifamily Housing,23376,55.6
Los Angeles,924,K-12 School,57447,27.7
Los Angeles,925,Multifamily Housing,23906,37
Los Angeles,926,Office,824106,46.5
Los Angeles,927,Office,46250,24.4
Los Angeles,928,K-12 School,33289,39.4
Los Angeles,929,Office,70082,79.8
Los Angeles,930,Multifamily Housing,28147,4.9
Los Angeles,931,Multifamily Housing,20000,9.5
Los Angeles,932,Multifamily Housing,225923,19.1
Los Angeles,933,Multifamily Housing,20116,8.7
Los Angeles,934,Multifamily Housing,33012,24.6
Los Angeles,935,Office,72021,67.7
Los Angeles,936,Multifamily Housing,53356,16
Los Angeles,937,Multifamily Housing,20064,41.3
Los Angeles,938,Multifamily Housing,23515,45.6
Los Angeles,939,Multifamily Housing,28790,45.2
Los Angeles,940,Multifamily Housing,22296,11.4
Los Angeles,941,Multifamily Housing,28616,28.6
Los Angeles,942,Multifamily Housing,32018,47.1
Los Angeles,943,Office,19415,110.3
Los Angeles,944,Office,25005,30
Los Angeles,945,Multifamily Housing,39140,0.3
Los Angeles,946,Office,1200356,61.7
Los Angeles,947,Office,501495,26.3
Los Angeles,948,K-12 School,80000,25.7
Los Angeles,949,Office,1195173,59.6
Los Angeles,950,Multifamily Housing,33730,34.7
Los Angeles,951,Office,131942,21.1
Los Angeles,952,Office,25782,7
Los Angeles,953,K-12 School,81195,25.6
Los Angeles,954,Multifamily Housing,21896,36.1
Los Angeles,955,Multifamily Housing,47633,29.8
Los Angeles,956,Multifamily Housing,28875,32.9
Los Angeles,957,Multifamily Housing,20264,14.7
Los Angeles,958,K-12 School,37150,25.3
Los Angeles,959,K-12 School,56310,33.7
Los Angeles,960,Multifamily Housing,35566,18.7
Los Angeles,961,Multifamily Housing,26460,20.1
Los Angeles,962,Multifamily Housing,28260,40.6
Los Angeles,963,Office,87277,72.4
Los Angeles,964,Multifamily Housing,44769,22
Los Angeles,965,Multifamily Housing,23807,17.1
Los Angeles,966,Office,36000,18
Los Angeles,967,Multifamily Housing,24680,23.4
Los Angeles,968,Multifamily Housing,20286,31.1
Los Angeles,969,Multifamily Housing,20246,43.6
Los Angeles,970,Multifamily Housing,21628,12.5
Los Angeles,971,Multifamily Housing,21966,7.7
Los Angeles,972,Multifamily Housing,40000,37.4
Los Angeles,973,Office,48412,49.4
Los Angeles,974,Office,22080,58.4
Los Angeles,975,Multifamily Housing,29000,50.2
Los Angeles,976,Multifamily Housing,21096,34.5
Los Angeles,977,Multifamily Housing,26847,53.4
Los Angeles,978,Office,56072,71.6
Los Angeles,979,Multifamily Housing,92122,39.7
Los Angeles,980,Office,123275,34.8
Los Angeles,981,Office,52033,72.3
Los Angeles,982,Multifamily Housing,30380,43.1
Los Angeles,983,Multifamily Housing,28081,27.5
Los Angeles,984,Office,21924,53.8
Los Angeles,985,Multifamily Housing,83178,36.7
Los Angeles,986,Multifamily Housing,38344,35.5
Los Angeles,987,Multifamily Housing,23429,26.4
Los Angeles,988,Multifamily Housing,111440,25.8
Los Angeles,989,Multifamily Housing,23895,26.8
Los Angeles,990,Multifamily Housing,22881,11.3
Los Angeles,991,Multifamily Housing,20735,9.7
Los Angeles,992,Multifamily Housing,28512,22.6
Los Angeles,993,Multifamily Housing,121748,32.5
Los Angeles,994,Multifamily Housing,24882,59.6
Los Angeles,995,Multifamily Housing,48132,39.2
Los Angeles,996,Multifamily Housing,76900,45.4
Los Angeles,997,Office,41434,52.6
Los Angeles,998,Multifamily Housing,20193,31.6
Los Angeles,999,Multifamily Housing,42410,20.6
Los Angeles,1000,Multifamily Housing,27850,55.6
Los Angeles,1001,Multifamily Housing,42330,20.8
Los Angeles,1002,Multifamily Housing,50000,3.4
Los Angeles,1003,Multifamily Housing,24897,43.4
Los Angeles,1004,Multifamily Housing,419290,40.8
Los Angeles,1005,Office,322943,40.6
Los Angeles,1006,Multifamily Housing,36012,38.7
Los Angeles,1007,Multifamily Housing,47110,33
Los Angeles,1008,Multifamily Housing,66846,40.4
Los Angeles,1009,Multifamily Housing,30000,23.6
Los Angeles,1010,Multifamily Housing,33520,48.7
Los Angeles,1011,Multifamily Housing,21900,26.5
Los Angeles,1012,Office,37613,72.8
Los Angeles,1013,Multifamily Housing,55326,27.1
Los Angeles,1014,Multifamily Housing,29927,106.3
Los Angeles,1015,Multifamily Housing,36518,30.2
Los Angeles,1016,Multifamily Housing,74029,32.5
Los Angeles,1017,Multifamily Housing,22764,41
Los Angeles,1018,Office,50665,80.7
Los Angeles,1019,Multifamily Housing,29580,42.7
Los Angeles,1020,Multifamily Housing,29450,28.6
Los Angeles,1021,Multifamily Housing,46126,28.9
Los Angeles,1022,Multifamily Housing,50928,23.5
Los Angeles,1023,Multifamily Housing,47157,64.7
Los Angeles,1024,Office,273570,43.3
Los Angeles,1025,Multifamily Housing,22932,24.7
Los Angeles,1026,Multifamily Housing,66808,47.9
Los Angeles,1027,Multifamily Housing,39690,16.7
Los Angeles,1028,Multifamily Housing,20376,28.4
Los Angeles,1029,Multifamily Housing,21172,3.8
Los Angeles,1030,Multifamily Housing,31998,29.7
Los Angeles,1031,Multifamily Housing,43032,29.7
Los Angeles,1032,Multifamily Housing,28104,52.2
Los Angeles,1033,Multifamily Housing,28000,52.3
Los Angeles,1034,Multifamily Housing,21244,18.4
Los Angeles,1035,Multifamily Housing,26111,74.5
Los Angeles,1036,Multifamily Housing,24337,41.9
Los Angeles,1037,Office,20000,54.3
Los Angeles,1038,Office,70008,64.8
Los Angeles,1039,Multifamily Housing,75000,28.1
Los Angeles,1040,Office,79896,80.6
Los Angeles,1041,Multifamily Housing,22462,44.2
Los Angeles,1042,Multifamily Housing,41869,45.4
Los Angeles,1043,Multifamily Housing,20300,47.7
Los Angeles,1044,Multifamily Housing,50000,32
Los Angeles,1045,Multifamily Housing,26240,42.5
Los Angeles,1046,Multifamily Housing,25091,61.3
Los Angeles,1047,K-12 School,23721,86.9
Los Angeles,1048,Office,53791,66.7
Los Angeles,1049,Multifamily Housing,21134,53.7
Los Angeles,1050,Multifamily Housing,29385,35.2
Los Angeles,1051,Multifamily Housing,30506,44.9
Los Angeles,1052,Multifamily Housing,104777,33.1
Los Angeles,1053,Multifamily Housing,23898,2.4
Los Angeles,1054,Multifamily Housing,39492,33.4
Los Angeles,1055,Multifamily Housing,35857,37.9
Los Angeles,1056,Multifamily Housing,26882,17.5
Los Angeles,1057,Office,27318,54.7
Los Angeles,1058,Multifamily Housing,26910,20.5
Los Angeles,1059,Multifamily Housing,41397,66.8
Los Angeles,1060,Multifamily Housing,29809,40.4
Los Angeles,1061,Multifamily Housing,25797,47.1
Los Angeles,1062,Office,154657,44.8
Los Angeles,1063,Multifamily Housing,31929,36.5
Los Angeles,1064,Multifamily Housing,27680,39.8
Los Angeles,1065,Multifamily Housing,26496,37.2
Los Angeles,1066,Multifamily Housing,35934,44
Los Angeles,1067,Multifamily Housing,22397,1.8
Los Angeles,1068,Office,58499,54.2
Los Angeles,1069,Multifamily Housing,50528,29.3
Los Angeles,1070,Office,54421,50.5
Los Angeles,1071,Multifamily Housing,34480,1.8
Los Angeles,1072,Multifamily Housing,225000,36.3
Los Angeles,1073,Multifamily Housing,52080,18.7
Los Angeles,1074,Multifamily Housing,49467,23.7
Los Angeles,1075,Multifamily Housing,38425,50.8
Los Angeles,1076,Multifamily Housing,22010,48
Los Angeles,1077,Office,92547,101.7
Los Angeles,1078,Office,44338,42
Los Angeles,1079,Office,102317,70
Los Angeles,1080,Multifamily Housing,141300,36.5
Los Angeles,1081,Multifamily Housing,24264,15.3
Los Angeles,1082,Office,21308,32.3
Los Angeles,1083,Multifamily Housing,71808,35
Los Angeles,1084,Office,52000,25.4
Los Angeles,1085,Multifamily Housing,28714,44.1
Los Angeles,1086,Multifamily Housing,27100,590
Los Angeles,1087,Multifamily Housing,82958,67.7
Los Angeles,1088,Multifamily Housing,28165,104.9
Los Angeles,1089,Multifamily Housing,34246,34.9
Los Angeles,1090,Multifamily Housing,51388,36.3
Los Angeles,1091,Office,25840,72.4
Los Angeles,1092,Multifamily Housing,25966,44.7
Los Angeles,1093,Office,96708,58.3
Los Angeles,1094,Multifamily Housing,50880,43.8
Los Angeles,1095,K-12 School,30953,42.6
Los Angeles,1096,Office,22856,44.3
Los Angeles,1097,Office,21729,72.4
Los Angeles,1098,Multifamily Housing,30984,3.6
Los Angeles,1099,Multifamily Housing,169947,4.5
Los Angeles,1100,Multifamily Housing,30811,46.3
Los Angeles,1101,Office,60286,24.6
Los Angeles,1102,Multifamily Housing,21326,51.4
Los Angeles,1103,Multifamily Housing,26496,52
Los Angeles,1104,Office,52596,43.2
Los Angeles,1105,Multifamily Housing,23619,26.4
Los Angeles,1106,Multifamily Housing,26606,21.8
Los Angeles,1107,Multifamily Housing,24717,49.2
Los Angeles,1108,Multifamily Housing,22737,35.1
Los Angeles,1109,Multifamily Housing,30999,24.5
Los Angeles,1110,Office,105000,40.5
Los Angeles,1111,Office,72000,72.6
Los Angeles,1112,Office,69856,67.4
Los Angeles,1113,Office,136714,50.7
Los Angeles,1114,Multifamily Housing,21470,183.5
Los Angeles,1115,Multifamily Housing,29815,16.2
Los Angeles,1116,Office,3607789,48.1
Los Angeles,1117,Multifamily Housing,44124,35.8
Los Angeles,1118,Multifamily Housing,22932,32.5
Los Angeles,1119,Office,89170,60.3
Los Angeles,1120,Office,24852,74
Los Angeles,1121,Office,40000,58.6
Los Angeles,1122,Office,34376,44
Los Angeles,1123,Office,37801,20.4
Los Angeles,1124,Multifamily Housing,20820,19.4
Los Angeles,1125,Office,34547,26.3
Los Angeles,1126,Multifamily Housing,20664,0.9
Los Angeles,1127,Multifamily Housing,53712,53.6
Los Angeles,1128,Multifamily Housing,27000,6.1
Los Angeles,1129,Multifamily Housing,20475,35.2
Los Angeles,1130,Multifamily Housing,31530,32.8
Los Angeles,1131,Multifamily Housing,36525,30.3
Los Angeles,1132,Multifamily Housing,112000,21.7
Los Angeles,1133,Multifamily Housing,47544,37.4
Los Angeles,1134,Multifamily Housing,25783,57.5
Los Angeles,1135,Office,185795,60.1
Los Angeles,1136,Multifamily Housing,20188,37.9
Los Angeles,1137,Multifamily Housing,32673,4
Los Angeles,1138,Office,52847,36.6
Los Angeles,1139,Office,167438,33.8
Los Angeles,1140,Office,31404,37
Los Angeles,1141,Office,56139,74.5
Los Angeles,1142,Multifamily Housing,56222,28.4
Los Angeles,1143,Multifamily Housing,110781,37.1
Los Angeles,1144,Multifamily Housing,131161,55.5
Los Angeles,1145,Multifamily Housing,27584,35.2
Los Angeles,1146,Multifamily Housing,30186,24.3
Los Angeles,1147,Office,21825,12.7
Los Angeles,1148,Multifamily Housing,26136,51.5
Los Angeles,1149,Multifamily Housing,34016,40
Los Angeles,1150,Multifamily Housing,33478,31.2
Los Angeles,1151,Multifamily Housing,34305,41.9
Los Angeles,1152,Multifamily Housing,22017,48.2
Los Angeles,1153,Multifamily Housing,25597,44.5
Los Angeles,1154,Office,92915,31.5
Los Angeles,1155,Multifamily Housing,28278,37.2
Los Angeles,1156,Multifamily Housing,22934,35.9
Los Angeles,1157,Multifamily Housing,39910,32.4
Los Angeles,1158,Multifamily Housing,27292,2.5
Los Angeles,1159,Multifamily Housing,60948,42
Los Angeles,1160,Multifamily Housing,132536,6.4
Los Angeles,1161,Multifamily Housing,43614,60.1
Los Angeles,1162,Multifamily Housing,44713,3.9
Los Angeles,1163,Multifamily Housing,45216,37.3
Los Angeles,1164,Office,34783,14
Los Angeles,1165,Office,42909,33.6
Los Angeles,1166,Office,651278,42.6
Los Angeles,1167,Multifamily Housing,22800,56.3
Los Angeles,1168,Multifamily Housing,29928,44
Los Angeles,1169,Multifamily Housing,166870,36.3
Los Angeles,1170,Multifamily Housing,154838,29.5
Los Angeles,1171,Multifamily Housing,37038,55.8
Los Angeles,1172,Multifamily Housing,28218,3
Los Angeles,1173,Multifamily Housing,26399,74
Los Angeles,1174,Multifamily Housing,24169,30.9
Los Angeles,1175,Multifamily Housing,145761,32.7
Los Angeles,1176,Multifamily Housing,21756,31.5
Los Angeles,1177,Multifamily Housing,21632,54.4
Los Angeles,1178,Multifamily Housing,54000,58.4
Los Angeles,1179,Multifamily Housing,55605,43.2
