city,prop_id,facility_type,floor_area,site_eui
Seattle,524,Multifamily Housing,30786,29.4
Seattle,525,Multifamily Housing,41443,33.3
Seattle,526,Multifamily Housing,130680,28.3
Seattle,527,Multifamily Housing,84240,17.7
Seattle,528,K-12 School,21500,63.8
Seattle,529,Multifamily Housing,96578,27.5
Seattle,530,Multifamily Housing,30834,22.4
Seattle,531,Multifamily Housing,21536,36.7
Seattle,532,Multifamily Housing,34572,21.2
Seattle,533,Multifamily Housing,39581,20.7
Seattle,534,Multifamily Housing,23177,23.1
Seattle,535,Multifamily Housing,54360,32.2
Seattle,536,Multifamily Housing,70207,58.1
Seattle,537,Office,57619,82.1
Seattle,538,Office,25558,27
Seattle,539,K-12 School,55206,38.7
Seattle,540,Multifamily Housing,81732,29.3
Seattle,541,Multifamily Housing,26568,22.4
Seattle,542,Multifamily Housing,182494,28.3
Seattle,543,Multifamily Housing,113462,27.9
Seattle,544,Office,39960,45
Seattle,545,Multifamily Housing,41452,45.3
Seattle,546,Multifamily Housing,45320,73.8
Seattle,547,Multifamily Housing,35584,35.3
Seattle,548,K-12 School,33462,63.3
Seattle,549,K-12 School,49744,57.2
Seattle,550,Multifamily Housing,64602,53.5
Seattle,551,Multifamily Housing,142099,68
Seattle,552,Multifamily Housing,166230,37.2
Seattle,553,Multifamily Housing,23983,20.7
Seattle,554,Multifamily Housing,25891,23.8
Seattle,555,Multifamily Housing,85990,40.1
Seattle,556,Multifamily Housing,25475,46.1
Seattle,557,Multifamily Housing,40779,26.5
Seattle,558,Multifamily Housing,38328,34.3
Seattle,559,Multifamily Housing,159277,31.7
Seattle,560,Multifamily Housing,86283,43.1
Seattle,561,Multifamily Housing,46489,25.1
Seattle,562,Multifamily Housing,227479,45.7
Seattle,563,Multifamily Housing,50567,30
Seattle,564,K-12 School,32590,34.7
Seattle,565,Multifamily Housing,73234,26.1
Seattle,566,Multifamily Housing,132358,36.3
Seattle,567,Office,61419,42
Seattle,568,Multifamily Housing,22960,47.8
Seattle,569,Multifamily Housing,52166,29.7
Seattle,570,K-12 School,51704,36.7
Seattle,571,Office,29740,48.5
Seattle,572,Office,38075,83.2
Seattle,573,Multifamily Housing,111176,35.1
Seattle,574,Office,39170,54.3
Seattle,575,Multifamily Housing,25514,42.7
Seattle,576,Multifamily Housing,37080,31.2
Seattle,577,Multifamily Housing,22108,40.7
