city,prop_id,facility_type,floor_area,site_eui
Philadelphia,143,Office,90085,45.1
Philadelphia,144,Multifamily Housing,739800,46.3
Philadelphia,145,Multifamily Housing,79800,72.2
Philadelphia,146,Office,108000,66.3
Philadelphia,147,Multifamily Housing,115000,107.4
Philadelphia,148,Multifamily Housing,144137,87.2
Philadelphia,149,Multifamily Housing,16800,44.4
Philadelphia,150,Office,77472,63.5
Philadelphia,151,Office,57220,60.1
Philadelphia,152,K-12 School,56265,74.9
Philadelphia,153,Office,83000,89.8
Philadelphia,154,Office,58386,50.1
Philadelphia,155,Multifamily Housing,100000,197.8
Philadelphia,156,Office,500000,62.8
Philadelphia,157,Office,325133,175.8
Philadelphia,158,K-12 School,63000,112.2
Philadelphia,159,Office,275468,113
Philadelphia,160,Multifamily Housing,684898,39.6
Philadelphia,161,Office,1162417,190.3
Philadelphia,162,Office,2054184,70.5
Philadelphia,163,K-12 School,58450,32.6
Philadelphia,164,Multifamily Housing,140000,68.3
Philadelphia,165,Office,523500,78.6
Philadelphia,166,Multifamily Housing,58354,27.1
Philadelphia,167,K-12 School,316000,69.2
Philadelphia,168,Multifamily Housing,99815,53.5
Philadelphia,169,Multifamily Housing,177067,138.4
Philadelphia,170,Office,502000,95.6
Philadelphia,171,Multifamily Housing,55000,58.3
Philadelphia,172,Office,103560,74.7
Philadelphia,173,Multifamily Housing,75000,56.7
Philadelphia,174,Multifamily Housing,232318,67.8
Philadelphia,175,Office,206625,67.1
Philadelphia,176,Office,97811,92.9
Philadelphia,177,Multifamily Housing,143600,48.7
Philadelphia,178,Multifamily Housing,97964,87.5
Philadelphia,179,Multifamily Housing,394548,84.3
Philadelphia,180,Office,60158,33.9
Philadelphia,181,Office,543134,65.1
Philadelphia,182,Office,912254,53.3
Philadelphia,183,K-12 School,123306,81.3
Philadelphia,184,Multifamily Housing,134000,44.2
Philadelphia,185,Office,1283937,64.7
Philadelphia,186,K-12 School,310296,78.1
Philadelphia,187,Multifamily Housing,99000,71.9
Philadelphia,188,Office,54931,142.6
Philadelphia,189,Office,710000,50.7
Philadelphia,190,K-12 School,102143,62
Philadelphia,191,Multifamily Housing,95000,39.9
Philadelphia,192,Multifamily Housing,75000,65.1
Philadelphia,193,K-12 School,211515,74.6
Philadelphia,194,Multifamily Housing,74492,37
Philadelphia,195,Multifamily Housing,547684,31.6
Philadelphia,196,Office,110000,82.6
Philadelphia,197,Office,797218,63.6
Philadelphia,198,K-12 School,72000,56.5
Philadelphia,199,Multifamily Housing,111890,55.9
Philadelphia,200,Multifamily Housing,96980,516.9
Philadelphia,201,Office,48129,88.5
Philadelphia,202,Office,106698,137.6
Philadelphia,203,Multifamily Housing,73712,74.7
Philadelphia,204,Office,553349,86.6
Philadelphia,205,Office,286585,92.8
Philadelphia,206,Office,235000,79.4
Philadelphia,207,Office,160661,298.7
Philadelphia,208,K-12 School,105000,80.6
Philadelphia,209,Multifamily Housing,67027,49
Philadelphia,210,Office,1335092,56.5
Philadelphia,211,K-12 School,59025,79
Philadelphia,212,Multifamily Housing,97011,37
Philadelphia,213,K-12 School,66000,78.3
Philadelphia,214,K-12 School,83007,40.2
Philadelphia,215,K-12 School,212097,108.8
Philadelphia,216,Multifamily Housing,105550,64.5
Philadelphia,217,Office,934085,71.4
Philadelphia,218,Office,1538959,78.4
Philadelphia,219,Office,305170,100.8
Philadelphia,220,Office,66500,31.7
Philadelphia,221,K-12 School,228957,105.2
Philadelphia,222,K-12 School,81589,535.4
Philadelphia,223,Multifamily Housing,156175,111.8
Philadelphia,224,Multifamily Housing,54845,139
Philadelphia,225,Office,1218580,73.3
Philadelphia,226,K-12 School,53200,204.4
Philadelphia,227,Multifamily Housing,245287,49.8
Philadelphia,228,Multifamily Housing,118946,20.8
Philadelphia,229,K-12 School,271320,35.2
Philadelphia,230,K-12 School,62567,62.5
Philadelphia,231,Multifamily Housing,65270,38
Philadelphia,232,Multifamily Housing,181599,46.3
Philadelphia,233,Office,138128,66.1
Philadelphia,234,Office,1576517,109.7
Philadelphia,235,K-12 School,144000,94.8
Philadelphia,236,K-12 School,139500,55.5
Philadelphia,237,Office,248000,49.8
Philadelphia,238,K-12 School,70498,294.9
