city,prop_id,facility_type,floor_area,site_eui
Washington DC,689,K-12 School,66900,75.2
Washington DC,690,Office,87630,74.3
Washington DC,691,Multifamily Housing,54781,9.3
Washington DC,692,Multifamily Housing,55178,49.1
Washington DC,693,K-12 School,59200,63.5
Washington DC,694,K-12 School,69600,64.8
Washington DC,695,K-12 School,65000,49.4
Washington DC,696,K-12 School,69300,65.5
Washington DC,697,Multifamily Housing,349266,92.6
Washington DC,698,Multifamily Housing,140276,103.7
Washington DC,699,Office,207338,55.3
Washington DC,700,Office,202273,56.9
Washington DC,701,Office,158913,57.7
Washington DC,702,Office,158053,58.3
Washington DC,703,K-12 School,61113,66.6
Washington DC,704,Multifamily Housing,53883,37.6
Washington DC,705,Multifamily Housing,87350,83.3
Washington DC,706,K-12 School,83800,36.8
Washington DC,707,K-12 School,155100,62.9
Washington DC,708,K-12 School,288800,50.6
Washington DC,709,Multifamily Housing,135000,35.7
Washington DC,710,Office,68884,93.4
Washington DC,711,Multifamily Housing,134036,85.9
Washington DC,712,Office,129791,67.2
Washington DC,713,Multifamily Housing,89348,137.8
Washington DC,714,Office,100255,55.6
Washington DC,715,Office,207863,77.8
Washington DC,716,Office,154807,79.8
Washington DC,717,Office,206542,44
Washington DC,718,Office,244850,45.6
Washington DC,719,Office,365917,47.9
Washington DC,720,Multifamily Housing,155200,25.3
Washington DC,721,Office,89058,106.4
Washington DC,722,Office,98333,87.3
Washington DC,723,Multifamily Housing,127263,53.6
Washington DC,724,Multifamily Housing,52581,19
Washington DC,725,K-12 School,75128,78.8
Washington DC,726,K-12 School,41329,25.1
Washington DC,727,K-12 School,110100,6.1
Washington DC,728,Multifamily Housing,244000,93
Washington DC,729,Multifamily Housing,118500,61.7
Washington DC,730,K-12 School,116872,72.6
Washington DC,731,Office,123068,57
Washington DC,732,Office,122884,53
Washington DC,733,Office,208052,47.7
Washington DC,734,Multifamily Housing,93269,38.9
Washington DC,735,Multifamily Housing,129773,57.7
Washington DC,736,Multifamily Housing,330646,75
Washington DC,737,Multifamily Housing,55159,76.3
Washington DC,738,Multifamily Housing,122850,68.2
Washington DC,739,Multifamily Housing,70000,59.5
Washington DC,740,Multifamily Housing,54884,59.2
Washington DC,741,Multifamily Housing,55000,60.6
Washington DC,742,Multifamily Housing,61000,74.2
Washington DC,743,K-12 School,72243,101.4
Washington DC,744,Multifamily Housing,51800,39.7
Washington DC,745,K-12 School,50000,63.1
Washington DC,746,Office,84264,62.3
Washington DC,747,Office,82525,71.4
Washington DC,748,Multifamily Housing,210807,169.3
Washington DC,749,Multifamily Housing,660200,67.6
Washington DC,750,Multifamily Housing,255301,36
Washington DC,751,Multifamily Housing,358569,50.4
Washington DC,752,K-12 School,60969,54.8
Washington DC,753,Office,88651,59.8
Washington DC,754,Office,89000,136.1
Washington DC,755,Office,204621,40.3
Washington DC,756,Office,185198,67.1
Washington DC,757,Office,61855,52.9
Washington DC,758,Office,104325,62.4
Washington DC,759,Office,75706,22.6
Washington DC,760,Multifamily Housing,113755,71.5
Washington DC,761,Multifamily Housing,166906,62.3
Washington DC,762,Multifamily Housing,74874,45.6
Washington DC,763,Multifamily Housing,51118,85.8
Washington DC,764,Multifamily Housing,54937,44.1
Washington DC,765,Multifamily Housing,336000,34.4
Washington DC,766,Multifamily Housing,706306,54.4
Washington DC,767,K-12 School,85039,92
Washington DC,768,Multifamily Housing,323671,25.7
Washington DC,769,Multifamily Housing,71372,42.1
Washington DC,770,K-12 School,181000,182.5
Washington DC,771,Office,110485,22.3
Washington DC,772,K-12 School,357563,46
Washington DC,773,Office,54819,220.4
Washington DC,774,Multifamily Housing,844829,23.5
Washington DC,775,Multifamily Housing,569467,53
Washington DC,776,Multifamily Housing,97580,98.5
Washington DC,777,Multifamily Housing,195417,62.3
Washington DC,778,Multifamily Housing,989860,56.6
Washington DC,779,Multifamily Housing,131400,91.2
Washington DC,780,Multifamily Housing,230360,71.4
Washington DC,781,Multifamily Housing,422437,96.7
Washington DC,782,K-12 School,67450,74.9
Washington DC,783,K-12 School,59272,93
Washington DC,784,Multifamily Housing,128700,39.5
Washington DC,785,Multifamily Housing,57453,53.9
Washington DC,786,Multifamily Housing,151318,22.9
Washington DC,787,Office,491311,229.5
Washington DC,788,K-12 School,343797,59.3
Washington DC,789,Multifamily Housing,55896,67.1
Washington DC,790,Multifamily Housing,53298,42.7
Washington DC,791,Multifamily Housing,131061,59.4
Washington DC,792,Multifamily Housing,71469,66.7
Washington DC,793,Multifamily Housing,100044,52.3
Washington DC,794,Multifamily Housing,50153,75.7
Washington DC,795,Multifamily Housing,264500,57.3
Washington DC,796,Multifamily Housing,113486,94.6
Washington DC,797,Multifamily Housing,108616,77.2
Washington DC,798,Multifamily Housing,57708,43.4
Washington DC,799,K-12 School,46484,79.3
Washington DC,800,Multifamily Housing,105023,42.8
Washington DC,801,Multifamily Housing,81996,55.7
Washington DC,802,Multifamily Housing,92070,72.7
Washington DC,803,Multifamily Housing,60984,87.2
Washington DC,804,Multifamily Housing,56076,79.5
Washington DC,805,Multifamily Housing,72900,16.5
Washington DC,806,Multifamily Housing,71970,71.6
Washington DC,807,Multifamily Housing,118550,59.3
Washington DC,808,Multifamily Housing,345169,65.1
Washington DC,809,Multifamily Housing,77242,63.2
Washington DC,810,Multifamily Housing,62269,25.8
Washington DC,811,Multifamily Housing,50000,88.7
Washington DC,812,Multifamily Housing,99990,66.4
Washington DC,813,Multifamily Housing,69522,59.5
Washington DC,814,Multifamily Housing,50880,86.4
Washington DC,815,Multifamily Housing,85332,41.7
Washington DC,816,Multifamily Housing,192638,60.8
Washington DC,817,Multifamily Housing,78518,58.1
Washington DC,818,Multifamily Housing,113164,70.7
Washington DC,819,Multifamily Housing,168367,47.9
Washington DC,820,Multifamily Housing,299840,52.2
Washington DC,821,Multifamily Housing,170143,81.1
Washington DC,822,Multifamily Housing,73555,71.8
Washington DC,823,Multifamily Housing,315088,92.8
Washington DC,824,K-12 School,113600,32.3
Washington DC,825,Multifamily Housing,206304,88.2
Washington DC,826,Multifamily Housing,200000,57
Washington DC,827,Multifamily Housing,67836,74.8
Washington DC,828,Multifamily Housing,91232,39.5
Washington DC,829,Multifamily Housing,264562,52.8
Washington DC,830,Multifamily Housing,187490,40.8
Washington DC,831,Multifamily Housing,347040,70
Washington DC,832,Multifamily Housing,347393,44.6
Washington DC,833,Multifamily Housing,179395,52.1
Washington DC,834,Multifamily Housing,496441,63.3
Washington DC,835,Multifamily Housing,912615,45.4
Washington DC,836,Multifamily Housing,260732,96.5
Washington DC,837,Office,68640,66.4
Washington DC,838,Multifamily Housing,86928,17.7
Washington DC,839,Multifamily Housing,264773,34.4
Washington DC,840,Multifamily Housing,76634,19.1
Washington DC,841,Multifamily Housing,65014,18.4
Washington DC,842,Multifamily Housing,144882,53.2
Washington DC,843,Multifamily Housing,76000,54.4
Washington DC,844,K-12 School,49100,75.6
Washington DC,845,Multifamily Housing,185551,60.7
Washington DC,846,Multifamily Housing,172570,64
Washington DC,847,Multifamily Housing,250000,56.9
Washington DC,848,Multifamily Housing,143708,45.5
Washington DC,849,Multifamily Housing,131294,67.4
Washington DC,850,Multifamily Housing,83580,50.9
Washington DC,851,Multifamily Housing,240528,82.5
Washington DC,852,Multifamily Housing,168467,88.3
Washington DC,853,Multifamily Housing,98663,73.2
Washington DC,854,Multifamily Housing,315129,46.5
Washington DC,855,K-12 School,47984,60
Washington DC,856,Multifamily Housing,397870,43.9
Washington DC,857,Multifamily Housing,144922,34
Washington DC,858,Multifamily Housing,223693,55.4
Washington DC,859,Multifamily Housing,206688,53.4
Washington DC,860,Multifamily Housing,94602,67.5
Washington DC,861,Multifamily Housing,75000,71.6
Washington DC,862,Multifamily Housing,66780,35.7
Washington DC,863,Multifamily Housing,51541,25.9
Washington DC,864,Multifamily Housing,82350,99.7
Washington DC,865,Multifamily Housing,54786,24.3
Washington DC,866,Multifamily Housing,69329,27.9
Washington DC,867,Multifamily Housing,60596,28
Washington DC,868,Multifamily Housing,253234,48.4
Washington DC,869,Multifamily Housing,204600,43.4
Washington DC,870,Multifamily Housing,353727,63.9
Washington DC,871,Multifamily Housing,288969,51.1
Washington DC,872,Multifamily Housing,177723,63.2
Washington DC,873,Multifamily Housing,182195,82.3
Washington DC,874,Multifamily Housing,85154,63
Washington DC,875,Multifamily Housing,134003,34.2
Washington DC,876,Multifamily Housing,266382,36.5
Washington DC,877,Multifamily Housing,83663,57.7
Washington DC,878,Multifamily Housing,65964,107.3
Washington DC,879,Multifamily Housing,90762,56.4
Washington DC,880,Multifamily Housing,120000,57.9
Washington DC,881,Multifamily Housing,65514,36
Washington DC,882,Multifamily Housing,61000,73.4
Washington DC,883,Multifamily Housing,54144,33.8
Washington DC,884,K-12 School,70480,48.4
Washington DC,885,Multifamily Housing,59312,16.2
Washington DC,886,Multifamily Housing,87955,42.3
Washington DC,887,Multifamily Housing,84667,47.4
Washington DC,888,Multifamily Housing,127257,70.6
Washington DC,889,Multifamily Housing,127257,35
Washington DC,890,K-12 School,59400,82.6
Washington DC,891,Office,404202,71.3
Washington DC,892,Office,319977,70.7
Washington DC,893,Multifamily Housing,122062,74
Washington DC,894,Multifamily Housing,73652,95.5
Washington DC,895,Multifamily Housing,87737,39
Washington DC,896,Multifamily Housing,236646,36.3
Washington DC,897,Multifamily Housing,73188,67
Washington DC,898,Multifamily Housing,71791,52.7
Washington DC,899,Multifamily Housing,68079,43.4
Washington DC,900,Multifamily Housing,58745,61.6
Washington DC,901,Multifamily Housing,50000,48.6
Washington DC,902,Multifamily Housing,57223,86.9
Washington DC,903,Multifamily Housing,168000,46.3
Washington DC,904,Multifamily Housing,102541,6.8
Washington DC,905,Multifamily Housing,72968,71.7
Washington DC,906,Multifamily Housing,120650,84
Washington DC,907,Multifamily Housing,78600,73.3
Washington DC,908,Multifamily Housing,206478,47.5
Washington DC,909,Multifamily Housing,63712,55.3
Washington DC,910,Multifamily Housing,63767,58.8
Washington DC,911,Multifamily Housing,13722,43.7
Washington DC,912,Multifamily Housing,66417,69.7
Washington DC,913,Multifamily Housing,74072,56.5
Washington DC,914,Multifamily Housing,276092,34.8
Washington DC,915,Multifamily Housing,118686,46.5
Washington DC,916,Multifamily Housing,63170,61.1
Washington DC,917,Multifamily Housing,68627,65
Washington DC,918,Multifamily Housing,439502,39.1
Washington DC,919,Multifamily Housing,81167,49.1
Washington DC,920,Multifamily Housing,55818,72
Washington DC,921,Multifamily Housing,77367,57.4
Washington DC,922,Multifamily Housing,72924,37.2
Washington DC,923,K-12 School,85708,62.3
Washington DC,924,Multifamily Housing,114441,57.8
Washington DC,925,Multifamily Housing,104040,78.1
Washington DC,926,Multifamily Housing,81080,70.9
Washington DC,927,Multifamily Housing,59353,63.9
Washington DC,928,Multifamily Housing,55350,70.9
Washington DC,929,Multifamily Housing,54862,44.2
Washington DC,930,Multifamily Housing,198381,38.4
Washington DC,931,Multifamily Housing,110000,26.4
Washington DC,932,Multifamily Housing,78084,50.8
Washington DC,933,Multifamily Housing,67313,62.9
Washington DC,934,Multifamily Housing,157320,88.6
Washington DC,935,Multifamily Housing,295600,59.5
Washington DC,936,Multifamily Housing,86709,62.2
Washington DC,937,Multifamily Housing,52000,40.9
Washington DC,938,Multifamily Housing,70831,78.2
Washington DC,939,Multifamily Housing,174971,65.3
Washington DC,940,Multifamily Housing,202589,61.7
Washington DC,941,Multifamily Housing,67964,30.9
Washington DC,942,Multifamily Housing,50000,43.7
Washington DC,943,Multifamily Housing,122458,46.7
Washington DC,944,Multifamily Housing,126238,79.6
Washington DC,945,Multifamily Housing,105291,57.5
Washington DC,946,Multifamily Housing,64410,66.1
Washington DC,947,Multifamily Housing,82830,79.1
Washington DC,948,Multifamily Housing,51069,36.8
Washington DC,949,Multifamily Housing,61155,35.9
Washington DC,950,Multifamily Housing,94298,61.7
Washington DC,951,Multifamily Housing,937684,56.7
Washington DC,952,Multifamily Housing,53425,20.3
Washington DC,953,Multifamily Housing,49888,207.5
Washington DC,954,Multifamily Housing,255728,45.8
Washington DC,955,Multifamily Housing,93388,42.6
Washington DC,956,Multifamily Housing,86232,47.5
Washington DC,957,Multifamily Housing,181870,46.9
Washington DC,958,Multifamily Housing,63023,82.2
Washington DC,959,Multifamily Housing,84000,39.7
Washington DC,960,Multifamily Housing,64536,62.8
Washington DC,961,Multifamily Housing,84000,23.2
Washington DC,962,Multifamily Housing,71013,54.9
Washington DC,963,Multifamily Housing,57308,88.4
Washington DC,964,K-12 School,71576,94.1
Washington DC,965,Multifamily Housing,146730,48.9
Washington DC,966,Multifamily Housing,55000,47.8
Washington DC,967,Multifamily Housing,26010,54
Washington DC,968,Multifamily Housing,288311,22.3
Washington DC,969,Multifamily Housing,148440,21.5
Washington DC,970,K-12 School,325217,71.4
Washington DC,971,Office,16098,8.4
Washington DC,972,Multifamily Housing,149140,51.6
Washington DC,973,Multifamily Housing,76772,60
Washington DC,974,Multifamily Housing,269053,44.8
Washington DC,975,Multifamily Housing,69619,36.8
Washington DC,976,Multifamily Housing,235994,63.3
Washington DC,977,Multifamily Housing,90652,70.4
Washington DC,978,Multifamily Housing,90652,86.6
Washington DC,979,Multifamily Housing,156632,62.6
Washington DC,980,Multifamily Housing,54701,81.7
Washington DC,981,Multifamily Housing,97377,133.3
Washington DC,982,Multifamily Housing,149776,36.1
Washington DC,983,K-12 School,59771,82.3
Washington DC,984,Multifamily Housing,17755,52.9
Washington DC,985,Multifamily Housing,63224,56.5
Washington DC,986,Multifamily Housing,65000,93.5
Washington DC,987,Multifamily Housing,77000,41.3
Washington DC,988,Multifamily Housing,371045,35
Washington DC,989,Multifamily Housing,390470,33.4
Washington DC,990,Multifamily Housing,138199,33.1
Washington DC,991,K-12 School,79700,69
Washington DC,992,K-12 School,85587,66.9
Washington DC,993,Multifamily Housing,65416,71.7
Washington DC,994,Multifamily Housing,64692,63.4
Washington DC,995,Multifamily Housing,57925,88.3
Washington DC,996,K-12 School,86120,87.6
Washington DC,997,Multifamily Housing,135000,69.5
Washington DC,998,Multifamily Housing,66218,65.1
Washington DC,999,Multifamily Housing,50739,63.5
Washington DC,1000,K-12 School,69600,91.9
Washington DC,1001,K-12 School,80500,69.1
Washington DC,1002,K-12 School,76848,73.6
Washington DC,1003,Multifamily Housing,82702,95.1
Washington DC,1004,Multifamily Housing,142012,68.1
Washington DC,1005,K-12 School,66600,69.8
Washington DC,1006,Multifamily Housing,66640,34.7
Washington DC,1007,Multifamily Housing,204796,84.5
Washington DC,1008,Multifamily Housing,101814,11.3
Washington DC,1009,Multifamily Housing,15909,73.6
Washington DC,1010,Multifamily Housing,173751,53.8
Washington DC,1011,Multifamily Housing,88913,29.6
Washington DC,1012,Multifamily Housing,58856,36.3
Washington DC,1013,Multifamily Housing,230989,73.6
Washington DC,1014,Multifamily Housing,62455,72.4
Washington DC,1015,Multifamily Housing,63000,64.4
Washington DC,1016,Multifamily Housing,276542,52.5
Washington DC,1017,Multifamily Housing,111224,17.3
Washington DC,1018,Multifamily Housing,60766,33.1
Washington DC,1019,K-12 School,394000,48.8
Washington DC,1020,Multifamily Housing,100401,62.9
Washington DC,1021,Multifamily Housing,221780,58.5
Washington DC,1022,K-12 School,180000,52
Washington DC,1023,Multifamily Housing,101117,37.6
Washington DC,1024,Multifamily Housing,98174,40.7
Washington DC,1025,K-12 School,45484,82.8
Washington DC,1026,Multifamily Housing,67104,59.5
Washington DC,1027,Multifamily Housing,209572,43
Washington DC,1028,Multifamily Housing,145890,40.5
Washington DC,1029,Multifamily Housing,93200,43.1
Washington DC,1030,Office,93166,26.8
Washington DC,1031,K-12 School,331900,58.7
Washington DC,1032,Multifamily Housing,52680,31.1
Washington DC,1033,Multifamily Housing,98122,30.5
Washington DC,1034,Multifamily Housing,72204,64.8
Washington DC,1035,Multifamily Housing,59616,107.5
Washington DC,1036,Multifamily Housing,91752,78.1
Washington DC,1037,K-12 School,69600,77.1
Washington DC,1038,Office,65411,139.7
Washington DC,1039,Multifamily Housing,56680,31.5
Washington DC,1040,K-12 School,82200,38.3
Washington DC,1041,Multifamily Housing,134100,100.7
Washington DC,1042,Office,110000,59.6
Washington DC,1043,Office,90157,97.1
Washington DC,1044,K-12 School,49500,71
Washington DC,1045,Multifamily Housing,162712,94.9
Washington DC,1046,Multifamily Housing,83706,96.4
Washington DC,1047,K-12 School,70437,91
Washington DC,1048,K-12 School,117050,39
Washington DC,1049,Multifamily Housing,131426,49.6
Washington DC,1050,Multifamily Housing,56610,38.1
Washington DC,1051,K-12 School,72500,68.8
Washington DC,1052,K-12 School,66600,66.9
Washington DC,1053,K-12 School,271300,44.5
Washington DC,1054,Office,67199,17.9
Washington DC,1055,Multifamily Housing,180471,43.8
Washington DC,1056,Multifamily Housing,68000,12.7
Washington DC,1057,Multifamily Housing,346210,39.5
Washington DC,1058,Multifamily Housing,55860,62.3
Washington DC,1059,Office,174150,332.4
Washington DC,1060,Multifamily Housing,22813,107.4
Washington DC,1061,K-12 School,285822,62.1
Washington DC,1062,K-12 School,110100,52.6
Washington DC,1063,Multifamily Housing,280000,36.2
Washington DC,1064,Multifamily Housing,70145,78.1
Washington DC,1065,Multifamily Housing,77160,18.9
Washington DC,1066,Multifamily Housing,130989,33.5
Washington DC,1067,Multifamily Housing,562172,35.5
Washington DC,1068,Multifamily Housing,355707,41.8
Washington DC,1069,Office,162514,235.3
Washington DC,1070,Multifamily Housing,345574,55.9
Washington DC,1071,Multifamily Housing,383900,44.3
Washington DC,1072,K-12 School,72208,33.7
Washington DC,1073,Multifamily Housing,154532,104.6
Washington DC,1074,Multifamily Housing,181328,28.9
Washington DC,1075,Multifamily Housing,51376,39.4
Washington DC,1076,Multifamily Housing,60776,41.8
Washington DC,1077,Multifamily Housing,57000,20.9
Washington DC,1078,K-12 School,80623,47.1
Washington DC,1079,Multifamily Housing,256888,37.8
Washington DC,1080,Multifamily Housing,55328,45.2
Washington DC,1081,Multifamily Housing,401517,27.1
Washington DC,1082,Office,51707,123.7
Washington DC,1083,K-12 School,65751,83.9
Washington DC,1084,Multifamily Housing,60872,70.7
Washington DC,1085,Multifamily Housing,535000,65.5
Washington DC,1086,K-12 School,142305,61
Washington DC,1087,K-12 School,87200,70.5
Washington DC,1088,Office,80000,7.5
Washington DC,1089,Multifamily Housing,80000,75.6
Washington DC,1090,K-12 School,63900,161.3
Washington DC,1091,K-12 School,101400,49.4
Washington DC,1092,Multifamily Housing,60516,144.7
Washington DC,1093,Multifamily Housing,62664,86.6
Washington DC,1094,Multifamily Housing,52944,42.1
Washington DC,1095,Multifamily Housing,62901,39.6
Washington DC,1096,Multifamily Housing,64365,170.9
Washington DC,1097,Multifamily Housing,38320,138
Washington DC,1098,Multifamily Housing,216759,32.9
Washington DC,1099,Multifamily Housing,181010,28.8
Washington DC,1100,Multifamily Housing,78475,36.4
Washington DC,1101,Multifamily Housing,94098,31.1
Washington DC,1102,K-12 School,76900,54.7
Washington DC,1103,Multifamily Housing,89423,38.1
Washington DC,1104,Multifamily Housing,67167,46
Washington DC,1105,Office,34400,316.3
Washington DC,1106,Multifamily Housing,400000,79
Washington DC,1107,Multifamily Housing,373509,43
Washington DC,1108,Office,229000,58.7
Washington DC,1109,K-12 School,79612,55.7
Washington DC,1110,Multifamily Housing,472535,48.1
Washington DC,1111,Multifamily Housing,417812,42.2
Washington DC,1112,Multifamily Housing,222956,32.7
Washington DC,1113,Multifamily Housing,50796,107.6
Washington DC,1114,Multifamily Housing,470052,67
Washington DC,1115,K-12 School,43000,72
Washington DC,1116,Multifamily Housing,90094,42.8
Washington DC,1117,K-12 School,57100,57
Washington DC,1118,Multifamily Housing,77767,92.9
Washington DC,1119,K-12 School,100000,62.2
Washington DC,1120,K-12 School,59900,58.9
Washington DC,1121,Multifamily Housing,460885,70.5
Washington DC,1122,K-12 School,115000,56.6
Washington DC,1123,Multifamily Housing,50098,67
Washington DC,1124,K-12 School,95000,58.5
Washington DC,1125,K-12 School,235000,61.2
Washington DC,1126,K-12 School,72800,63.4
Washington DC,1127,Multifamily Housing,195956,127
Washington DC,1128,K-12 School,107097,60.2
Washington DC,1129,K-12 School,56000,68
Washington DC,1130,K-12 School,83900,86.7
Washington DC,1131,Multifamily Housing,109256,74.8
Washington DC,1132,K-12 School,69400,41.1
Washington DC,1133,Multifamily Housing,274781,97.4
Washington DC,1134,K-12 School,84681,70.9
Washington DC,1135,Multifamily Housing,81264,39.3
Washington DC,1136,Multifamily Housing,231517,27.2
Washington DC,1137,Multifamily Housing,18352,101.8
Washington DC,1138,Multifamily Housing,177520,102.1
Washington DC,1139,Multifamily Housing,50000,53.2
Washington DC,1140,Multifamily Housing,93828,86.8
Washington DC,1141,K-12 School,83400,45.9
Washington DC,1142,Multifamily Housing,98353,41.5
Washington DC,1143,K-12 School,110100,82.5
Washington DC,1144,K-12 School,154000,40
Washington DC,1145,Multifamily Housing,54724,94
Washington DC,1146,Office,64000,87.2
Washington DC,1147,K-12 School,247900,62.4
Washington DC,1148,Multifamily Housing,81324,73
Washington DC,1149,Multifamily Housing,52127,26.9
Washington DC,1150,Multifamily Housing,870359,63.2
Washington DC,1151,K-12 School,45057,133.1
Washington DC,1152,K-12 School,77500,72.6
Washington DC,1153,Multifamily Housing,13740,160.8
Washington DC,1154,K-12 School,58908,93.6
Washington DC,1155,Multifamily Housing,224000,41.2
Washington DC,1156,Multifamily Housing,76420,77.2
Washington DC,1157,Multifamily Housing,77399,33.8
Washington DC,1158,Multifamily Housing,71745,84.7
Washington DC,1159,Multifamily Housing,113703,51.5
Washington DC,1160,Multifamily Housing,277729,122.3
Washington DC,1161,Multifamily Housing,106336,58.8
Washington DC,1162,K-12 School,88300,96.9
Washington DC,1163,Office,74968,52.1
Washington DC,1164,Office,81610,78.4
Washington DC,1165,Office,71350,91.8
Washington DC,1166,Office,84496,86.5
Washington DC,1167,Office,82184,63.6
Washington DC,1168,K-12 School,99975,77.2
Washington DC,1169,K-12 School,110000,50.2
Washington DC,1170,Office,23903,77.3
Washington DC,1171,Multifamily Housing,452797,65.3
Washington DC,1172,Multifamily Housing,72917,43.2
Washington DC,1173,Multifamily Housing,96030,30.7
Washington DC,1174,Multifamily Housing,80425,62.8
Washington DC,1175,Multifamily Housing,279872,52.6
Washington DC,1176,Multifamily Housing,88082,42.2
Washington DC,1177,Multifamily Housing,127736,114.9
Washington DC,1178,Multifamily Housing,27956,61.2
Washington DC,1179,Multifamily Housing,70568,56.7
Washington DC,1180,K-12 School,182500,57
Washington DC,1181,K-12 School,94500,72.6
Washington DC,1182,Multifamily Housing,130400,35.2
Washington DC,1183,Multifamily Housing,319582,37.8
Washington DC,1184,Multifamily Housing,179232,96.4
Washington DC,1185,K-12 School,65500,75
Washington DC,1186,K-12 School,142172,12.2
Washington DC,1187,K-12 School,5982,527.7
Washington DC,1188,Multifamily Housing,97506,56
Washington DC,1189,Multifamily Housing,61642,318.9
Washington DC,1190,K-12 School,73200,56.6
Washington DC,1191,Multifamily Housing,301896,79.1
Washington DC,1192,Multifamily Housing,200839,47.4
Washington DC,1193,K-12 School,78300,109.5
Washington DC,1194,K-12 School,65431,34.9
Washington DC,1195,Multifamily Housing,426944,17
Washington DC,1196,Multifamily Housing,223196,154.2
Washington DC,1197,Office,350000,60.6
Washington DC,1198,Multifamily Housing,55280,83.2
Washington DC,1199,Multifamily Housing,50048,41.1
Washington DC,1200,Multifamily Housing,90400,35.5
Washington DC,1201,K-12 School,73600,68.8
Washington DC,1202,K-12 School,51500,102.1
Washington DC,1203,Office,194131,62.3
Washington DC,1204,K-12 School,83000,74.7
Washington DC,1205,Office,99037,126.5
Washington DC,1206,Office,57836,197.3
Washington DC,1207,K-12 School,69400,104.2
Washington DC,1208,Multifamily Housing,183854,125
Washington DC,1209,K-12 School,87600,64.5
Washington DC,1210,Office,123000,80.8
Washington DC,1211,K-12 School,158000,70.6
Washington DC,1212,Multifamily Housing,97084,65.4
Washington DC,1213,K-12 School,83800,56.9
Washington DC,1214,K-12 School,210700,50.2
Washington DC,1215,K-12 School,66200,54.6
Washington DC,1216,K-12 School,356000,71.6
Washington DC,1217,K-12 School,65000,90.6
