city,prop_id,facility_type,floor_area,site_eui
Boston,284,Multifamily Housing,406928,12.1
Boston,285,Multifamily Housing,15500,11.7
Boston,286,Office,63423,87.4
Boston,287,Multifamily Housing,611442,65
Boston,288,Office,187000,69.9
Boston,289,Office,211351,51.9
Boston,290,Multifamily Housing,45000,63.7
Boston,291,Multifamily Housing,50000,59.8
Boston,292,Office,71872,83.4
Boston,293,Office,85072,72.9
Boston,294,Office,91464,55.9
Boston,295,Multifamily Housing,32640,74.4
Boston,296,Office,62246,64
Boston,297,Multifamily Housing,61020,29.4
Boston,298,Multifamily Housing,41814,80.8
Boston,299,Office,65240,23.8
Boston,300,Multifamily Housing,30000,54.7
Boston,301,Multifamily Housing,33000,46.3
Boston,302,Office,105332,81.3
Boston,303,Office,194417,47.9
Boston,304,Multifamily Housing,33000,32
Boston,305,Office,36000,60.7
Boston,306,Multifamily Housing,48855,34.4
Boston,307,Multifamily Housing,46100,40.5
Boston,308,Office,226320,101.9
Boston,309,Office,888478,66.3
Boston,310,Multifamily Housing,107117,122.5
Boston,311,Multifamily Housing,14400,78.8
Boston,312,Multifamily Housing,15776,93.4
Boston,313,Multifamily Housing,14400,78.4
Boston,314,Multifamily Housing,50000,60.2
Boston,315,Office,36000,57.9
Boston,316,Multifamily Housing,102283,74.9
Boston,317,Multifamily Housing,80000,12.5
Boston,318,Office,133208,42.9
Boston,319,Multifamily Housing,406928,52.9
Boston,320,Office,155775,51.3
Boston,321,Multifamily Housing,35364,109.2
Boston,322,Office,28119,67.9
Boston,323,Office,376675,79.1
Boston,324,Multifamily Housing,59992,24.9
Boston,325,Multifamily Housing,33000,41
Boston,326,Office,107773,98
Boston,327,Multifamily Housing,59746,6.5
Boston,328,Office,436969,58.7
Boston,329,Multifamily Housing,46250,55.8
Boston,330,Office,85199,126.1
Boston,331,Multifamily Housing,38950,50.2
Boston,332,Office,114000,40.6
Boston,333,Multifamily Housing,25038,79.9
Boston,334,Multifamily Housing,30348,101.1
Boston,335,Office,36865,141
Boston,336,Office,93779,65.8
Boston,337,Office,108106,59.3
Boston,338,Multifamily Housing,37000,64.9
Boston,339,Office,731205,75.4
Boston,340,Office,291332,70
Boston,341,K-12 School,80364,73.1
Boston,342,Multifamily Housing,232026,101.9
Boston,343,K-12 School,41336,53.7
Boston,344,Multifamily Housing,29920,54.1
Boston,345,Multifamily Housing,15936,60.4
Boston,346,Multifamily Housing,40060,40.8
Boston,347,Multifamily Housing,34705,53.2
Boston,348,Multifamily Housing,41395,56.5
Boston,349,K-12 School,115400,72.8
Boston,350,Multifamily Housing,56610,37.3
Boston,351,Multifamily Housing,25000,216.3
Boston,352,K-12 School,169748,62.3
Boston,353,Office,110087,85.1
Boston,354,Multifamily Housing,32879,223.6
Boston,355,Multifamily Housing,64085,53.9
Boston,356,Multifamily Housing,25737,91.6
Boston,357,Multifamily Housing,115000,79.7
Boston,358,Multifamily Housing,86006,84.5
Boston,359,Multifamily Housing,22953,118.6
Boston,360,Multifamily Housing,150172,128.1
Boston,361,Office,63054,70.1
Boston,362,Multifamily Housing,85000,44.6
Boston,363,K-12 School,129800,48.6
Boston,364,Office,42000,49.2
Boston,365,Multifamily Housing,224000,115.6
Boston,366,Multifamily Housing,43400,44.8
Boston,367,Office,965371,83.6
Boston,368,Multifamily Housing,278852,32.8
Boston,369,Multifamily Housing,84310,31.9
Boston,370,Multifamily Housing,335514,49.8
Boston,371,Multifamily Housing,119531,58
Boston,372,Multifamily Housing,177230,41.5
Boston,373,Multifamily Housing,229178,41.9
Boston,374,K-12 School,27777,50.7
Boston,375,Multifamily Housing,30600,139.2
Boston,376,Multifamily Housing,26614,114.7
Boston,377,Multifamily Housing,27200,108.8
Boston,378,Multifamily Housing,18000,182.6
Boston,379,K-12 School,14700,91.4
Boston,380,Multifamily Housing,280000,24.9
Boston,381,K-12 School,27936,74.3
Boston,382,Multifamily Housing,88226,321.9
Boston,383,Office,54893,51.5
Boston,384,Multifamily Housing,40461,102.2
Boston,385,Office,90645,78.2
